12739	Michaela M. Black
12740	Ray J. Hickey
12741	Maurice Coyle
12742	Angelo Susi
12743	Lawrence Mandow
12744	Pablo Gervás
12745	Nicola Henze
12746	Michael Sintek
12747	Antonio Cisternino
12748	Patrick Baudisch
12749	Federica Cena
12750	Diana Bental
12751	Peter Brusilovsky
12752	Keith Waters
12753	Shlomo Berkovsky
12754	Tsvi Kuflik
12755	Jill Freyne
12756	Enrique Frías-Martínez
12757	Johan Bollen
12758	Riccardo Rizzo
12759	Fabio Paternò
12760	Keith Bradley
12761	Rachael Rafter
12762	Derek G. Bridge
12763	Peter Briggs
12764	Francesca Carmagnola
12765	Cristina Gena
12766	Michael Kraus
12767	Daqing He
12768	Marco Maggini
12769	Franco Scarselli
12770	Paul-Alexandru Chirita
12771	Daniel Olmedilla
12772	Sven Casteleyn
12773	Zoltán Fiala
12774	Kees van der Sluijs
12775	Anthony Meehan
12776	Jinlin Chen
12777	Wei-Ying Ma
12778	Francesca Rizzo
12779	Nigel Davies
12780	Keith Mitchell
12781	Betsy van Dijk
12782	Martin Svensson
12783	Anthony Jameson
12784	Griff Richards
12785	Ivan Koychev
12786	Dirk Kukulenz
12787	Henry Tirri
12788	Erkki Sutinen
12789	Séamus Lawless
12790	Vincent Wade
12791	Ted Selker
12792	Ernesto William De Luca
12793	Andreas Nürnberger
12794	Fernando Sánchez
12795	Brent Martin
12796	Antonija Mitrovic
12797	Tatiana A. S. Coelho
12798	Alexander V. Smirnov
12799	Tatiana Levashova
12800	Erica Melis
12801	Stefano Mizzaro
12802	John O'Donovan
12803	Dympna O'Sullivan
12804	Eoin McLoughlin
12805	Symeon Retalis
12806	Marlène Villanova-Oliver
12807	Jérôme Gensel
12808	Hervé Martin
12809	Joemon M. Jose
12810	Stephan Weibelzahl
12811	Ana Fernández Vilas
12812	Rebeca P. Díaz Redondo
12813	François Paradis
12814	Xin Zhou
12815	Luiz Fernando Gomes Soare
12816	Sebastián Ventura
12817	Tim J. Brailsford
12818	Jiyong Zhang
12819	Iván Cantador
12820	Melike Sah
12821	Fabian Bohnert
12822	Haofen Wang
12823	Fabian Abel
12824	Ig Ibert Bittencourt
12825	Daniel Krause
12826	Yaniv Eytani
12827	Korinna Bade
12828	Marcel Hermkes
12829	Susan Gauch
12830	José Luís Ferreira
12831	Carlos Bento
12832	Fernando Moura-Pires
12833	Christine Largouët
12834	Vlado Keselj
12835	Qigang Gao
12836	Ratthachat Chatpatanasiri
12837	Geok See Ng
12838	Jie Cheng
12839	Chris Micacchi
12840	Ahmed Amrani
12841	Mathieu Roche
12842	Oriane Matte-Tailliez
12843	H. Altay Güvenir
12844	Aijun An
12845	Carlos Iván Chesñevar
12846	Ramón F. Brena
12847	José-Luis Aguirre
12848	Xiangji Huang
12849	Kwok Yip Szeto
12850	Mohamed Aounallah
12851	Guy W. Mineau
12852	William Elazmeh
12853	Hanan Ayad
12854	Mohamed S. Kamel
12855	Joseph C. Culberson
12856	Jean-Christophe Baillie
12857	Jan Bakus
12858	Tom Carey
12859	Jörg Denzinger
12860	Kay C. Wiese
12861	François Laviolette
12862	Brock Barber
12863	Khalid Daoudi
12864	Kamel Smaïli
12865	Chris Drummond
12866	Todd Eavis
12867	Eugene Fink
12868	Fletcher Lu
12869	S. K. Michael Wong
12870	R. Mike Cameron-Jones
12871	Alina Campan
12872	Jianchao Han
12873	Saeed Hashemi
12874	Eduardo R. Hruschka
12875	Nelson F. F. Ebecken
12876	Fuchun Peng
12877	J. Efrim Boritz
12878	Diego C. Martínez
12879	Tim Menzies
12880	Michael McGarity
12881	Kamran Karimi
12882	Mark Schmidt
12883	Franz Oppacher
12884	Malek Mouhoub
12885	A. Fazel Famili
12886	Babak Esfandiari
12887	Jean-François Paiement
12888	Douglas Eck
12889	Samy Bengio
12890	Sébastien Paquet
12891	Snehasis Mukhopadhyay
12892	Guy Lapalme
12893	Francis Jeffry Pelletier
12894	Malcolm R. K. Ryan
12895	Eduardo Pérez
12896	Yuhong Yan
12897	Stuart I. Reynolds
12898	Riverson Rios
12899	Bernard Rosell
12900	Lisa Hellerstein
12901	Stéphane Ross
12902	Sam Scott
12903	Marc Sebban
12904	Zhongmin Shi
12905	Dong-Guk Shin
12906	Juichi Miyamichi
12907	Pascal Soucy
12908	Andreas Wolf
12909	Roger Nkambou
12910	Engelbert Mephu Nguifo
12911	Peter Yap
12912	Shunkai Fu
12913	Michel Desmarais
12914	Chris Thornton
12915	Huajie Zhang
12916	Yongzheng Zhang
12917	Petco E. Tsvetinov
12918	Tetsuya Yoshida
12919	Qian Wan
12920	Robert J. Hilderman
12921	Jianning Wang
12922	Dejing Dou
12923	Haishan Liu
12924	Jorrit Kuipers
12925	Arnd O. Brugman
12926	Abdeslam Boularias
12927	J. Lee
12928	Jun Du
12929	Ebrahim Bagheri
12930	Ding Chen
12931	Selene Hernández-Rodrígue
12932	José Francisco Martínez T
12933	Jesús Ariel Carrasco-Ocho
12934	Robert P. W. Duin
12935	Soundar R. T. Kumara
12936	Amrudee Sukpan
12937	Baohua Gu
12938	Ahmad El Sayed
12939	Djamel A. Zighed
12940	M. Mahdi Shafiei
12941	Tyrel Russell
12942	Mario Marchand
12943	Weichang Du
12944	Rocío Alaíz-Rodríguez
12945	Recep Colak
12946	Zied Elouedi
12947	Diana Inkpen
12948	Safa Yahi
12949	Calin Anton
12950	William Klement
12951	José Ruiz-Shulcloper
12952	Luc Lamontagne
12953	Guillermo Sánchez-Díaz
12954	Dragan Milosevic
12955	Yannan Zhao
12956	Jun Jo
12957	Tohgoroh Matsui
12958	Giuliano Armano
12959	Giancarlo Cherchi
12960	Eloisa Vargiu
12961	Yann Boniface
12962	Asim Karim
12963	Francisco J. Cantú Ortiz
12964	Gabriella Cortellessa
12965	Nick P. Clarke
12966	Beng-Seuk Lee
12967	Basim A. Majeed
12968	Innar Liiv
12969	Perttu Laurinen
12970	Ángel Serrano
12971	Licesio J. Rodríguez-Arag
12972	Andrew Morton
12973	Loris Nanni
12974	Bernard Manderick
12975	Satu Tamminen
12976	Leonardo Garrido
12977	Roberto Micalizio
12978	Gianluca Torta
12979	Chee K. Wong
12980	Wai-Kiang Yeap
12981	Takashi Onoda
12982	Philippe Olivier Alexandr
12983	Hidetomo Nabeshima
12984	Koji Iwanuma
12985	Jan Nunnink
12986	Brammert Ottens
12987	Hesham H. Ali
12988	Ben Choi
12989	Steven Busuttil
12990	Yuri Kalnishkan
12991	Alexander Gammerman
12992	Thomas B. Hodel-Widmer
12993	Karl J. Brazier
12994	David Rizo
12995	José Manuel Iñesta Quered
12996	Pedro J. Ponce de León
12997	Tim W. Nattkemper
12998	Jörg Ontrup
12999	Roque Marín
13000	Janusz A. Starzyk
13001	Mitsuru Ikeda
13002	Khaled F. Shaalan
13003	Sandrine Dudoit
13004	Kritsada Sriphaew
13005	Michael Georgiopoulos
13006	Haibo He
13007	Helman Stern
13008	Andreas L. Symeonidis
13009	Kyriakos C. Chatzidimitri
13010	Dionisis Kehagias
13011	Pericles A. Mitkas
13012	Mita Nasipuri
13013	Solange Oliveira Rezende
13014	Stéphane Loiseau
13015	Isambo Karali
13016	M. Kim
13017	Ludmila I. Kuncheva
13018	Leila Shila Shafti
13019	Yannis Tzitzikas
13020	Dimitris Kotzinos
13021	H. Zhang
13022	C. Y. Chen
13023	Song Ci
13024	Chin-Hsien Wu
13025	Faruq A. Al-Omari
13026	Vittorio Cortellessa
13027	Spiros Likothanassis
13028	Karine Zeitouni
13029	Rami Bahsoon
13030	Hajer Baazaoui Zghal
13031	Henda Hajjami Ben Ghézala
13032	Salah Sadou
13033	Younès Bennani
13034	José F. Sigut
13035	Amrane Houacine
13036	Boualem Sansal
13037	Linda A. Macaulay
13038	Marcel Karam
13039	Hassan Artail
13040	Jinsuo Zhang
13041	Kiho Lee
13042	Cherif Chiraz Latiri
13043	Hala Ollaic
13044	Ferenc Szidarovszky
13045	Georgios I. Papadimitriou
13046	Andreas S. Pomportsis
13047	Muhammad Jaseemuddin
13048	Sid-Ahmed Berrani
13049	Hai-Feng Guo
13050	José Fernando Rodrigues J
13051	Morteza Damanafshan
13052	Kyumars Sheykh Esmaili
13053	Mohamed A. Sharaf
13054	Alexandros Labrinidis
13055	Mostafa Haghjoo
13056	Sangeetha Kutty
13057	Matthias Grumer
13058	Manuel Wendt
13059	Christian Steger
13060	Reinhold Weiss
13061	Ulrich Neffe
13062	Andreas Mühlberger
13063	Maytham Safar
13064	Khalil M. Ahmed
13065	Nagwa M. El-Makky
13066	Hamad Alhammady
13067	Zbigniew Suraj
13068	Jamal Atif
13069	Steve Counsell
13070	Mazin S. Yousif
13071	Ahmed Hadj Kacem
13072	Salvador Mandujano
13073	Arturo Galván
13074	Wataru Uchida
13075	Xinhua Zhang
13076	Gustavo Fortes Tondello
13077	Antônio Augusto Fröhlich
13078	Hassan Gomaa
13079	Fadi A. Thabtah
13080	Ghazi Al-Naymat
13081	Soraya Kouadri Mostéfaoui
13082	Yongqiao Xiao
13083	Mohamed Nadif
13084	Gérard Govaert
13085	Chirine Ghedira
13086	Mohammad Alomari
13087	Michael J. Cahill
13088	Mohamed E. Fayad
13089	Antoine Rollet
13090	Mario Jino
13091	Siu-Cheung Chau
13092	Shariq Bashir
13093	Abdul Rauf Baig
13094	Jack Fu
13095	Ning Weng
13096	Amr Elmasry
13097	Aruna Seneviratne
13098	Ramtin Khosravi
13099	Mahdieh Soleymani Baghsha
13100	Saeed Bagheri Shouraki
13101	Byung-Hoon Park
13102	Qutaibah M. Malluhi
13103	Duminda Wijesekera
13104	Caro Lucas
13105	Mohammad R. Akbarzadeh-To
13106	Ruay-Shiung Chang
13107	Mohammad Reza Kangavari
13108	Baoxiang Cao
13109	Mohamed Hadj Kacem
13110	Khalil Drira
13111	Maomi Ueno
13112	Keivan Kianmehr
13113	Bernhard Plattner
13114	Lars C. Wolf
13115	Ahmad M. Hamad
13116	Muhammad Naeem Ayyaz
13117	M. Hoseiny Farahabady
13118	Mohammad El-Ramly
13119	Wing-Ho Shum
13120	Kwong-Sak Leung
13121	Man Leung Wong
13122	Yannis Panagis
13123	Evangelos Sakkopoulos
13124	Leila Jemni Ben Ayed
13125	Jarallah AlGhamdi
13126	Moataz Ahmed
13127	Hassan Charaf
13128	Ismail H. Toroslu
13129	Ahmet Cosar
13130	Andy D. Perkins
13131	Fadi A. Aloul
13132	Emilio Corchado
13133	Colin Fyfe
13134	Padraig Cunningham
13135	Gareth J. F. Jones
13136	David McSherry
13137	Robert J. Ross
13138	Robert Kelly
13139	Tarek Abu-Amer
13140	Michael Walsh
13141	Julie Carson-Berndsen
13142	Derry O'Sullivan
13143	Jorge Tavares
13144	Derek Greene
13145	Ronan Cummins
13146	Christopher Stretch
13147	Sarah Jane Delany
13148	Lorcan Coyle
13149	Simon Dobson
13150	Shehroz S. Khan
13151	Mauro Dragone
13152	David Lillis
13153	Sam Chung
13154	Marco Aiello
13155	Adrian Popescu
13156	Xuan Zheng
13157	Mário M. Freire
13158	Noélia S. C. Correia
13159	Adrian Friday
13160	Rossana M. C. Andrade
13161	Larry L. Peterson
13162	Erik Duval
13163	Francesco Calabrese
13164	Paul Watson
13165	Jun Zheng
13166	Jaafar Gaber
13167	Juan José Pardo
13168	Aparna Nagargadde
13169	Jihad Boulos
13170	Zeina Koteiche
13171	Brigitte Jaumard
13172	Kyungbaek Kim
13173	Daeyeon Park
13174	Dumitru Roman
13175	Jan L. Top
13176	Brahmananda Sapkota
13177	Chia-Ching Ooi
13178	Jean-Marc Pierson
13179	Yeali S. Sun
13180	Hongbo Liu
13181	Chaoying Ma
13182	Carlos André Guimarães Fe
13183	Marcio Andrey Teixeira
13184	Giancarlo Ruffo
13185	Petteri Nurmi
13186	Rim Moussa
13187	Tapio Niemi
13188	Laurent Ciarletta
13189	Stefan Haar
13190	Teresa Vazão
13191	Xia Wang
13192	Vittorio Ghini
13193	Lijun Wang
13194	Maurice H. ter Beek
13195	Iti Saha Misra
13196	Petros Nicopolitidis
13197	Sevki S. Erdogan
13198	Christos Bouras
13199	Yasusi Kanada
13200	Ronen Basri
13201	Eric J. Pauwels
13202	Patrick Gros
13203	Daniel Keren
13204	Jianchang Mao
13205	Daphna Weinshall
13206	Pramuditha Suraweera
13207	Rohit Kumar
13208	Richard Scheines
13209	Russell Almond
13210	Tak-Wai Chan
13211	Claus Zinn
13212	Katja Hofmann
13213	Akira Takeuchi
13214	Amal Zouaq
13215	Evandro de Barros Costa
13216	Chun Wai Liew
13217	Judith Good
13218	Judy Robertson
13219	Olivier Motelet
13220	Nelson Baloian
13221	Benjamin Piwowarski
13222	José A. Pino
13223	Tao-Hsing Chang
13224	Hao-Chuan Wang
13225	Khaled Belghith
13226	Marcelo Soares Pimenta
13227	Sowmya Ramachandran
13228	Armin Fiedler
13229	Paul Vickers
13230	Kristen Stubbs
13231	Christopher A. Brooks
13232	Chih-Yueh Chou
13233	Jacobijn Sandberg
13234	Fatos Xhafa
13235	Pinar Donmez
13236	Gustaf Neumann
13237	Ning Wang
13238	Rob Procter
13239	Santosh Mathan
13240	Helen Pain
13241	Yam San Chee
13242	Tsai-Yen Li
13243	Chun-Yen Chang
13244	Steven L. Tanimoto
13245	William Winn
13246	Siriwan Suebnukarn
13247	Zhiqiang Cai
13248	Jia Li
13249	David Allen
13250	Suleyman Cetintas
13251	Winslow Burleson
13252	Xiangen Hu
13253	Tianjiang Wang
13254	Ashok Samal
13255	Virginia Francisco
13256	Dimitrios Sklavakis
13257	Todd R. Johnson
13258	Jack W. Smith
13259	Ulises Cortés
13260	Juan Pazos
13261	Sanjay Jain
13262	Arun Sharma
13263	Enn Tyugu
13264	Achim G. Hoffmann
13265	Ramesh K. Sitaraman
13266	Makoto Haraguchi
13267	Setsuo Arikawa
13268	Manfred Kerber
13269	Marta Franová
13270	Derek Partridge
13271	Gunther Sablon
13272	Joachim Selbig
13273	Takeshi Shinohara
13274	Marcello Frixione
13275	Salvatore Gaglio
13276	Alberto Broggi
13277	Alessandro Agostini
13278	Yves Moinard
13279	Marco Alberti
13280	Claudio Bettini
13281	Marco Anelli
13282	Alessandro Micarelli
13283	Enver Sangineto
13284	Annalisa Appice
13285	Michelangelo Ceci
13286	Giuseppe Lo Bello
13287	Paolo Terenziani
13288	Stefano Borgo
13289	Marco Botta
13290	Roberto Piola
13291	Giovanni Soda
13292	Vittorio Brusoni
13293	Maurizio Atzori
13294	Massimiliano Giacomin
13295	Miriam Baglioni
13296	Andrea Romei
13297	Claudio Carpineto
13298	Giovanni Romano
13299	Rosy Barruffi
13300	Marco Cammisa
13301	Margherita Berardi
13302	Claudia Picardi
13303	Anna Bramanti-Gregor
13304	Fabrizio Costa
13305	Nicolas Lachiche
13306	Sylvie Doutre
13307	Sergio Storari
13308	Pedro Larrañaga
13309	Paolo Puliti
13310	Alberto Lavelli
13311	Mauro Rossotto
13312	Jeremy Ellman
13313	Luigi Iannone
13314	Ignazio Palmisano
13315	Roberto Esposito
13316	Rick Evertsz
13317	Peter J. F. Lucas
13318	Massimo Cossentino
13319	Ewa Madalinska-Bugaj
13320	Michele Carenini
13321	Andrea Orlandini
13322	Massimo Franceschet
13323	Renato Zaccaria
13324	Linda C. van der Gaag
13325	Marta Cialdea Mayer
13326	Arianna Gallo
13327	Hiroshi Ishiguro
13328	Ugo Galassi
13329	Davide Roverso
13330	Filippo Neri
13331	Shan-Hwei Nienhuys-Cheng
13332	Patrick R. J. van der Laa
13333	Daniel Pacholczyk
13334	Ruggero G. Pensa
13335	Antonio Sgorbissa
13336	Clara Pizzuti
13337	Paolo Pogliano
13338	Daniele P. Radicioni
13339	Christian Blum
13340	Alessandro Serra
13341	Flávio S. Corrêa da Silva
13342	Wamberto Weber Vasconcelo
13343	Alois Haselböck
13344	Gábor Takács
13345	Maurizio Montagnuolo
13346	Alberto Messina
13347	Marenglen Biba
13348	Gabriella Pasi
13349	Diego Sona
13350	Francesco Gagliardi
13351	Arianna Tocchio
13352	Panagiota Tsintza
13353	Claudia d'Amato
13354	Irene Mazzotta
13355	C. Maria Keet
13356	Fulvio Mastrogiovanni
13357	Pierpaolo Basile
13358	Fabio Tango
13359	Nicola Ferro
13360	Sara Montagna
13361	Marco de Gemmis
13362	Angelo Ciaramella
13363	Javier Vázquez-Salceda
13364	Francesca Cordero
13365	Alessia Visconti
13366	Dino Ienco
13367	Giacomo Gamberoni
13368	Fabio Fumarola
13369	Steen Andreassen
13370	Leonard Leibovici
13371	Henrik C. Schønheyder
13372	Brian Kristensen
13373	Christian Riekehr
13374	Riccardo Bellazzi
13375	Cristiana Larizza
13376	Paolo Magni
13377	Giuseppe De Nicolao
13378	Daniel Calvelo
13379	Marie-Christine Chambrin
13380	Denis Pomorski
13381	Carlo Combi
13382	Jorge Cruz
13383	Frédéric Benhamou
13384	Senén Barro
13385	Dragan Gamberger
13386	Ciril Groselj
13387	Sanjay Modgil
13388	Werner Horn
13389	Christian Popow
13390	Jim Hunter
13391	Martti Juhola
13392	Jorma Laurikkala
13393	Matjaz Kukar
13394	Andreas Seyfang
13395	Alberto Riva
13396	Domenico M. Pisanelli
13397	Aldo Gangemi
13398	Rainer Schmidt
13399	Lothar Gierl
13400	Jacques Bouaud
13401	Iñaki Inza
13402	Ping Wu
13403	Michael W. Kattan
13404	Silja Renooij
13405	Barbara Oliboni
13406	Rosalba Rossato
13407	Michael Egmont-Petersen
13408	Arantza Aldea
13409	Antonio Moreno
13410	Christian Lovis
13411	Ronald Cornet
13412	José Mira
13413	Peter Antal
13414	Geert Fannes
13415	Bart De Moor
13416	Yves Moreau
13417	Bruno Crémilleux
13418	Martin Atzmüller
13419	Philippe Gaussier
13420	Annette ten Teije
13421	Liliana Ironi
13422	Raffaella Guglielmann
13423	Petr Berka
13424	David Glasspool
13425	Claudia Diamantini
13426	Robert F. Harrison
13427	Isabelle Bichindaritz
13428	R. Lee Kennedy
13429	Dawid Weiss
13430	Amaury Habrard
13431	Marc Bernard
13432	François Jacquenet
13433	Françoise Giroud
13434	George Potamias
13435	Vassilis Moustakis
13436	Giorgos Charissis
13437	Mathias Bull
13438	Günther Kundt
13439	Peter K. Sharpe
13440	R. Jones
13441	Stefano Monti
13442	John H. Holmes
13443	Arjen Hommersom
13444	Volker Tresp
13445	Francesca Demichelis
13446	Andrea Sboner
13447	Stefania Tentoni
13448	Aleks Jakulin
13449	Élisa Fromont
13450	Vojtech Svátek
13451	Zoltán Alexin
13452	Bojan Cestnik
13453	Tanja Urbancic
13454	Marko Debeljak
13455	Branko Kavsek
13456	Jean Lieber
13457	Mathieu d'Aquin
13458	Amedeo Napoli
13459	David G. Lindsay
13460	Siân Cox
13461	Tony Van Gestel
13462	Johan A. K. Suykens
13463	Michael Balser
13464	Keith Marsolo
13465	Michael D. Twa
13466	Mark Bullimore
13467	Laura Maruster
13468	Kenneth Adamson
13469	Norman D. Black
13470	Vincenzo Della Mea
13471	Ana María Monteiro
13472	Fabrizio Consorti
13473	Minca Mramor
13474	Gregor Leban
13475	James R. Warren
13476	Thomas Uthmann
13477	Mor Peleg
13478	Vivek Patkar
13479	Álvaro Rabelo
13480	Ana Regina Rocha
13481	Agnaldo D. de Souza
13482	Antonio A. Ximenes
13483	Káthia Marçal de Oliveira
13484	Nelson Lobo
13485	Vera Werneck
13486	Peter Hahn
13487	Vimla L. Patel
13488	Alan L. Rector
13489	Fabio Rinaldi
13490	Michael Hess
13491	Marko Robnik-Sikonja
13492	Lucia Sacchi
13493	Victor Maojo
13494	David Sánchez
13495	Olga Vorobieva
13496	Marc Spielmann
13497	William Rodman Shankle
13498	Markku Siermala
13499	Catherine Barry
13500	Hiroshi Tanaka
13501	Alfred Ultsch
13502	Dieter Korus
13503	Gabriela Guimarães
13504	Frans Voorbraak
13505	Marco Zaffalon
13506	Keith Wesnes
13507	Seungchan Kim
13508	Nivea de Carvalho Ferreir
13509	Ioannis Hatzilygeroudis
13510	Karina Gibert
13511	Sander M. Bohte
13512	Tomaz Curk
13513	Sertan Girgin
13514	Joris M. Mooij
13515	Corrado Loglisci
13516	Ildikó Flesch
13517	Tudor Groza
13518	Siegfried Handschuh
13519	Perry Groot
13520	David Isern
13521	László Zsolt Varga
13522	Marianne Mueller
13523	Rómer Rosales
13524	Harald Steck
13525	Bharat Rao
13526	Alex Aussem
13527	Sergio Rodrigues de Morai
13528	Gianluca Bontempi
13529	Yang Chen
13530	Zhiyong Huang
13531	Federico Chesani
13532	Marco Montali
13533	Kerstin Denecke
13534	Arnold W. M. Smeulders
13535	Sandra Bringay
13536	Ji Zhu
13537	Petra Kralj
13538	Antonija Krstacic
13539	Vojislav Kecman
13540	Marjorie McShane
13541	Martin J. O'Connor
13542	Fabio A. González
13543	Linda Peelen
13544	Somayajulu Sripada
13545	Volker Haarslev
13546	Elias Gyftodimos
13547	Richard Hall
13548	Krzysztof J. Cios
13549	Vijay Kumar Mago
13550	M. Syamala Devi
13551	Maria Taboada
13552	Yannick Toussaint
13553	Petko Valtchev
13554	Fedor Zhdanov
13555	Vladimir Vovk
13556	Ilia Nouretdinov
13557	Annie Morin
13558	Jean-Hugues Chauchat
13559	César Cáceres
13560	Claudio Eccher
13561	Carlos Areces
13562	Thomas Müller
13563	Clare Dixon
13564	Michael Fisher
13565	Rajeev Goré
13566	Barteld P. Kooi
13567	Ron van der Meyden
13568	Marcelo Finger
13569	Boris Konev
13570	Martin Otto
13571	François Schwarzentruber
13572	Masami Hagiya
13573	Ivan José Varzinczak
13574	Colin Hirsch
13575	Clemens Kupke
13576	Thomas Bolander
13577	Luis A. García
13578	Walther von Hahn
13579	Sunil Choenni
13580	Laurence Cholvy
13581	Silvio Ranise
13582	Marc Ayel
13583	Arnulfo P. Azcarraga
13584	Khalil Challita
13585	Jean-François Condotta
13586	Antonina Dattolo
13587	John A. Self
13588	Elmar Eder
13589	Patrick Doherty
13590	Witold Lukaszewicz
13591	Mustapha Baziz
13592	Pascal Nicolas
13593	Tzvetan T. Drashansky
13594	Matjaz Gams
13595	Lavinia Egidi
13596	Christian Freksa
13597	Giuseppe Marino
13598	Zdravko Markov
13599	Ivo Marinchev
13600	Khaled Ghédira
13601	Bruno Mermet
13602	Dominique Fournier
13603	Greg Michaelson
13604	Hisashi Hayashi
13605	Raymond Rolland
13606	Martín Molina
13607	Omar Boucelma
13608	Cezary Z. Janikow
13609	Alexander S. Narin'yani
13610	Carlos Alonso González
13611	Antonis C. Kakas
13612	Ngoc Thanh Nguyen
13613	Krzysztof Ciesielski
13614	Boicho N. Kokinov
13615	Laurent Garcia
13616	Konstantinos Kotis
13617	George A. Vouros
13618	Milos Kovacevic
13619	Michelangelo Diligenti
13620	Pierre-Alain Laur
13621	Florent Masseglia
13622	Neli Zlatareva
13623	Johannes Lischka
13624	Roman Barták
13625	Ondrej Cepek
13626	Lubos Popelínsky
13627	Laurent Trilling
13628	Subramanian Raman
13629	Narayanan Alwar
13630	Helena Sofia Pinto
13631	Miguel A. Salido
13632	Hong-bin Shen
13633	Shitong Wang
13634	Gaële Simon
13635	Evgueni N. Smirnov
13636	Peter J. Braspenning
13637	Ida G. Sprinkhuizen-Kuype
13638	Joseph Davis
13639	Igor Stéphan
13640	Fritz Wysotzki
13641	Deepak Khemani
13642	Zhong Zhang
13643	Ilias Sakellariou
13644	Zoltán Pásztor
13645	Igor Velbitskiy
13646	Sergey Yershov
13647	Igor Netesin
13648	Shengli Wu
13649	Chris D. Nugent
13650	Nikolaos I. Spanoudakis
13651	Sylvain Lamprier
13652	Tassadit Amghar
13653	Bernard Levrat
13654	Susana Fernández
13655	Mariano Rodriguez-Muro
13656	Michel Leclère
13657	Marie-Laure Mugnier
13658	Nikolay I. Nikolaev
13659	Georgi I. Nalbantov
13660	Milos Radovanovic
13661	George Giannakopoulos
13662	Licia Capra
13663	José A. Gil
13664	Ana Pont
13665	Axel Korthaus
13666	Elvis Rodrigues da Silva
13667	Hugo Feitosa de Figueirêd
13668	Hideyuki Tokuda
13669	Iuon-Chang Lin
13670	Yuebin Bai
13671	Muhammad Younas
13672	Raghav Bhaskar
13673	Carlo Wouters
13674	Wen-Tsuen Chen
13675	Frederico Borelli
13676	Adilson B. Lopes
13677	Glêdson Elias da Silveira
13678	Frank Siqueira
13679	Chao-Chun Chen
13680	Yibei Ling
13681	Canfeng Chen
13682	Jian Ma
13683	Xiang Wang
13684	Steve Goddard
13685	Seng Wai Loke
13686	Yueh-Min Huang
13687	Takashi Katoh
13688	Hung-Yu Chien
13689	Brian A. Coghlan
13690	David O'Callaghan
13691	Fabien L. Gandon
13692	Chi-Yin Chow
13693	Alvin T. S. Chan
13694	Chun Hung Li
13695	Mosaab Daoud
13696	Massimo Villari
13697	Antonio Puliafito
13698	Luís Moura Silva
13699	Jaime Delgado
13700	Qiang Duan
13701	Walfredo Cirne
13702	John Goh
13703	Akmal A. Younis
13704	Gordon S. Blair
13705	Hidenori Nakazato
13706	Song Han
13707	Keisuke Uehara
13708	Koji Hashimoto
13709	Kei Shiu Ho
13710	Robert W. P. Luk
13711	Ming Gao
13712	Hojin Lee
13713	Jin Nakazawa
13714	Kazunori Matsumoto
13715	Heping Hu
13716	Zhen Yu
13717	Kwang-Sik Chung
13718	Saneyasu Yamaguchi
13719	Masato Oguchi
13720	Tomoaki Kaneda
13721	Yoshito Tobe
13722	Chu-Sing Yang
13723	Akimitsu Kanzaki
13724	Hui Guo
13725	Lun-Ping Hung
13726	Chia-Ling Ho
13727	Min-Shiang Hwang
13728	Geoffrey Coulson
13729	Xiaohui Li
13730	Byunggu Yu
13731	Leonardo Mostarda
13732	Yoshihiko Ebihara
13733	Kwang Mong Sim
13734	Son T. Vuong
13735	Jan-Ming Ho
13736	Sheng-Po Kuo
13737	Yu-Chee Tseng
13738	Yukitaka Kusumura
13739	Yoshinori Hijikata
13740	Ten-Hwang Lai
13741	Dong Zhou
13742	Takaichi Yoshida
13743	Peter Henderson
13744	Chi Zhou
13745	Dongkeun Lee
13746	Keecheon Kim
13747	Damminda Alahakoon
13748	Maurício F. Magalhães
13749	Man Hon Wong
13750	Po-Chi Shih
13751	Yingyi Bu
13752	XianPing Tao
13753	Song Junde
13754	Xing Li
13755	Yiming Li
13756	Bernhard Rinner
13757	Jun Yang 0003
13758	Rodrigo Fernandes de Mell
13759	Saman K. Halgamuge
13760	Shohei Kato
13761	Alexandr Seleznyov
13762	Stephen Hailes
13763	Nick Godwin
13764	Joseph Giordano
13765	Simon Sheu
13766	Gi-Chul Yang
13767	Kwong Yuen Lai
13768	Wei Ren
13769	Yukari Shirota
13770	Ing-Ray Chen
13771	Dieter Roller
13772	Shian-Shyong Tseng
13773	Aaron Harwood
13774	Ai-Chun Pang
13775	Tien-Chin Wang
13776	Jürgen Tacken
13777	Ren-Hung Hwang
13778	Youhei Tanaka
13779	Hilda Tellioglu
13780	Niwat Thepvilojanapong
13781	Thierry Delot
13782	Jianhua Lu
13783	Ye Tian
13784	Hanhua Chen
13785	Xiaoming Ning
13786	Ping-Yu Hsu
13787	Vincent Shin-Mu Tseng
13788	Kawuu Weicheng Lin
13789	Jun'ichi Yura
13790	Henry C. B. Chan
13791	Heng-Chuan Kan
13792	Kun Zhang
13793	Heng Wang
13794	Zhiqiang Zhang
13795	Yao Zhao
13796	Junhui Zhao
13797	Xiaofei Zhou
13798	Wei Hong
13799	Weimin Chen
13800	Han-Chieh Chao
13801	Kai Zheng
13802	Ziming Zhuang
13803	Matthias Wiesmann
13804	Shahram Latifi
13805	Loizos Michael
13806	Wolf Siberski
13807	Dan C. Stefanescu
13808	Alex Thomo
13809	Xueguang Chen
13810	Altair Olivo Santin
13811	Mohammed Al-Shalalfa
13812	Xiaolong Jin
13813	Yuan-Shun Dai
13814	James L. Rash
13815	Kotaro Nakayama
13816	Maria Mirto
